121065,Rolling Hand Forward,37
122694,Zooming In With Two Fingers,37
8238,Zooming Out With Full Hand,37
90577,Pushing Hand Away,35
66052,Doing other things,37
18469,Sliding Two Fingers Up,38
13899,Pushing Two Fingers Away,37
59607,Pushing Two Fingers Away,36
59116,Swiping Left,36
59073,Sliding Two Fingers Down,37
48930,Rolling Hand Forward,37
15139,Thumb Up,37
90578,Turning Hand Clockwise,37
23573,Thumb Down,37
40577,Zooming In With Two Fingers,36
63853,Shaking Hand,37
11415,Sliding Two Fingers Left,36
91603,Zooming Out With Full Hand,37
6797,Sliding Two Fingers Up,37
118963,Stop Sign,36
2808,Zooming In With Full Hand,37
135301,Rolling Hand Backward,31
4710,Shaking Hand,37
38533,Sliding Two Fingers Right,37
71556,No gesture,37
11943,Swiping Down,38
16013,No gesture,36
53294,Zooming Out With Two Fingers,32
102235,Swiping Down,30
86661,Pulling Hand In,36
32986,Pulling Two Fingers In,35
79427,Drumming Fingers,37
32304,Swiping Left,36
39760,Zooming Out With Full Hand,37
114873,Drumming Fingers,37
55525,Sliding Two Fingers Down,37
132390,Drumming Fingers,37
32129,Swiping Left,37
100821,Zooming In With Full Hand,36
16712,Pushing Two Fingers Away,37
142794,Drumming Fingers,33
70539,Stop Sign,39
117436,Pulling Hand In,37
113221,Thumb Up,37
41038,Zooming Out With Two Fingers,37
120521,Pushing Two Fingers Away,37
43563,Swiping Right,39
43232,Pulling Hand In,34
109649,Rolling Hand Backward,37
112300,Pushing Hand Away,34
50005,Sliding Two Fingers Up,37
5795,Swiping Up,38
128655,Doing other things,37
131801,Pushing Two Fingers Away,36
6638,Pushing Hand Away,36
14047,Swiping Down,29
105980,Doing other things,37
84533,Pushing Hand Away,37
88684,Shaking Hand,37
6199,Rolling Hand Backward,35
89881,Pulling Two Fingers In,36
112943,Zooming In With Full Hand,36
66866,Thumb Down,37
35872,Swiping Up,37
58434,Sliding Two Fingers Left,38
93969,Swiping Right,37
107205,Pushing Two Fingers Away,32
39856,Swiping Right,36
26399,Rolling Hand Forward,37
61747,Swiping Left,37
92205,Swiping Down,36
123087,Turning Hand Counterclockwise,36
108919,Doing other things,38
52424,Sliding Two Fingers Up,34
87426,Thumb Up,37
62329,Swiping Right,36
24608,Zooming Out With Two Fingers,36
53401,Drumming Fingers,35
107315,Zooming Out With Two Fingers,37
134982,Zooming In With Two Fingers,37
121943,Sliding Two Fingers Right,37
54172,Rolling Hand Backward,37
24719,Rolling Hand Backward,32
66775,Rolling Hand Backward,36
27607,Swiping Down,33
43383,Sliding Two Fingers Right,36
22117,Sliding Two Fingers Up,37
43650,Shaking Hand,36
55877,Doing other things,33
47872,Thumb Down,37
116919,Thumb Up,31
140653,Swiping Down,35
12704,Stop Sign,37
47839,Pulling Hand In,36
88384,Sliding Two Fingers Down,37
80768,Pulling Hand In,30
116537,Swiping Up,37
63578,Pulling Two Fingers In,33
62434,Swiping Right,33
43392,Sliding Two Fingers Down,34
24451,Thumb Down,37
71501,Pushing Hand Away,33
144652,Zooming Out With Two Fingers,37
72069,Swiping Down,38
33558,No gesture,33
141196,Drumming Fingers,36
86135,Stop Sign,37
4362,Doing other things,37
24855,Swiping Right,37
138986,Swiping Up,37
81647,Pushing Hand Away,33
133005,Doing other things,37
96083,Swiping Right,37
60968,Sliding Two Fingers Right,36
98267,Doing other things,36
84320,Thumb Up,35
106080,Turning Hand Clockwise,37
124737,Sliding Two Fingers Up,37
115661,Swiping Up,37
107086,Zooming In With Two Fingers,37
68888,Sliding Two Fingers Down,37
119836,Sliding Two Fingers Up,37
145460,Zooming In With Full Hand,31
104970,Sliding Two Fingers Down,37
29918,Swiping Right,33
34309,Sliding Two Fingers Right,33
40286,Swiping Left,37
34078,No gesture,34
73924,Sliding Two Fingers Right,37
89314,Swiping Left,37
80955,Rolling Hand Backward,36
65727,Zooming Out With Two Fingers,37
5578,Zooming Out With Full Hand,38
106833,Pushing Hand Away,37
77683,Zooming In With Two Fingers,36
42743,Drumming Fingers,37
48459,Stop Sign,37
74943,Sliding Two Fingers Right,36
121992,Sliding Two Fingers Left,37
69250,Zooming Out With Two Fingers,37
37129,Doing other things,37
64965,Zooming Out With Full Hand,37
25318,Sliding Two Fingers Right,37
92007,Sliding Two Fingers Up,34
63814,Doing other things,37
75908,Zooming In With Full Hand,36
137900,Rolling Hand Forward,37
47470,Shaking Hand,36
94480,Zooming In With Two Fingers,37
57409,Zooming Out With Full Hand,37
83270,Zooming Out With Two Fingers,37
64984,Pushing Hand Away,37
23098,Doing other things,36
109203,Pushing Two Fingers Away,41
109466,Pulling Hand In,37
68823,Rolling Hand Forward,35
117306,Doing other things,37
14962,Pushing Hand Away,34
69364,Sliding Two Fingers Right,37
55584,Doing other things,34
2443,Doing other things,38
103960,Pulling Hand In,33
90050,Swiping Up,37
41576,Sliding Two Fingers Right,37
3351,Rolling Hand Backward,39
109296,Pushing Two Fingers Away,33
134736,Swiping Down,37
6585,Zooming Out With Full Hand,37
116059,Turning Hand Clockwise,37
41680,Sliding Two Fingers Down,31
79943,Swiping Left,36
95212,Pushing Two Fingers Away,38
4912,Turning Hand Counterclockwise,34
69545,Rolling Hand Forward,37
122642,Doing other things,33
43760,Swiping Up,37
55010,Doing other things,38
46615,Swiping Down,33
12199,Thumb Down,37
48710,Thumb Down,36
70109,Zooming Out With Full Hand,33
57290,Zooming Out With Full Hand,37
1861,Swiping Up,36
44092,Zooming Out With Full Hand,37
147048,Rolling Hand Forward,36
58335,Sliding Two Fingers Left,32
34089,Zooming In With Full Hand,34
13992,Zooming Out With Full Hand,37
123020,Pushing Hand Away,38
111512,Thumb Down,30
41616,No gesture,37
83133,Shaking Hand,35
130440,Pulling Two Fingers In,38
127013,Pulling Hand In,37
77346,Swiping Up,37
88884,Sliding Two Fingers Right,35
98440,Doing other things,33
4452,Swiping Left,30
103900,Pulling Hand In,37
26320,Rolling Hand Forward,38
138852,Pulling Hand In,37
23944,Swiping Right,36
21311,Rolling Hand Forward,36
30398,Thumb Up,37
122178,Doing other things,36
74562,Doing other things,34
141762,Pushing Two Fingers Away,37
109460,Sliding Two Fingers Down,37
83722,Rolling Hand Backward,36
114749,Swiping Right,36
77701,Zooming Out With Full Hand,36
29823,No gesture,37
49508,Swiping Up,36
46162,Stop Sign,37
26645,Thumb Up,37
34425,Zooming Out With Two Fingers,37
68028,Pulling Two Fingers In,35
67021,No gesture,37
67595,Sliding Two Fingers Left,37
82331,Pushing Hand Away,34
63291,Pushing Two Fingers Away,37
79782,Swiping Down,35
73557,Sliding Two Fingers Up,36
98049,Zooming Out With Full Hand,38
84263,Turning Hand Counterclockwise,37
116778,Swiping Down,36
6209,Swiping Down,38
129800,Thumb Up,34
2914,Stop Sign,38
75065,Zooming Out With Two Fingers,37
102587,Turning Hand Counterclockwise,31
54417,Swiping Up,39
133111,Doing other things,37
94132,Shaking Hand,36
54564,Doing other things,35
104725,Shaking Hand,32
43049,Doing other things,33
44918,No gesture,37
135273,Zooming In With Two Fingers,32
132436,Zooming In With Two Fingers,37
63732,Zooming Out With Full Hand,33
129493,No gesture,37
70978,Swiping Up,33
34903,Rolling Hand Forward,37
17293,Swiping Right,37
103754,Stop Sign,36
47043,Swiping Right,36
143484,Thumb Down,35
77218,Pulling Hand In,37
28390,Drumming Fingers,37
99446,Sliding Two Fingers Left,38
80781,Swiping Up,36
131262,Drumming Fingers,32
71089,Doing other things,36
2252,Sliding Two Fingers Down,37
103160,Pushing Hand Away,34
2216,No gesture,36
109702,Zooming Out With Two Fingers,37
136038,Doing other things,34
34705,Swiping Right,36
16120,Zooming In With Full Hand,33
76736,Swiping Up,38
73097,Pushing Two Fingers Away,32
98509,Sliding Two Fingers Down,32
51426,Zooming Out With Two Fingers,36
46816,Zooming In With Full Hand,37
67755,Thumb Up,32
136824,Pushing Hand Away,34
142048,Shaking Hand,37
42729,Sliding Two Fingers Down,36
39240,Zooming Out With Full Hand,35
39547,Thumb Down,37
64909,Pulling Hand In,35
51615,Sliding Two Fingers Left,37
13297,Rolling Hand Forward,33
77066,Swiping Down,37
146189,Sliding Two Fingers Right,37
222,Turning Hand Clockwise,34
35885,Zooming Out With Two Fingers,37
1426,Doing other things,36
16433,Stop Sign,35
126775,No gesture,32
116356,Turning Hand Clockwise,35
94291,Sliding Two Fingers Up,36
94066,Zooming Out With Full Hand,37
41441,Zooming In With Full Hand,37
17399,Zooming In With Full Hand,37
68771,Zooming In With Two Fingers,35
42042,Sliding Two Fingers Left,36
118715,Doing other things,38
19739,Doing other things,38
40651,Doing other things,37
25153,Swiping Down,37
2574,Pulling Two Fingers In,36
38687,Stop Sign,37
144318,Thumb Up,38
26503,Stop Sign,37
116502,Pushing Hand Away,37
6754,Swiping Left,37
29693,Shaking Hand,37
103433,Zooming In With Two Fingers,33
5385,Zooming Out With Two Fingers,37
35352,Rolling Hand Forward,33
80815,Shaking Hand,37
41801,Rolling Hand Forward,37
123539,Thumb Down,38
78735,Zooming Out With Two Fingers,34
125009,Pushing Hand Away,37
76999,Turning Hand Counterclockwise,37
47646,Turning Hand Clockwise,36
58189,Sliding Two Fingers Right,36
109493,Swiping Up,35
88834,Shaking Hand,32
113286,Stop Sign,37
56321,Zooming In With Full Hand,36
110904,Doing other things,37
50937,Zooming Out With Full Hand,37
20412,Swiping Up,37
102866,Sliding Two Fingers Up,28
61704,Pushing Hand Away,35
20890,Turning Hand Clockwise,38
22193,Rolling Hand Backward,38
18772,Sliding Two Fingers Up,36
82230,Pulling Hand In,37
91292,Zooming In With Two Fingers,34
144264,Shaking Hand,37
134563,Doing other things,37
50704,Sliding Two Fingers Down,38
78432,Doing other things,37
71143,Pushing Hand Away,37
4101,Thumb Down,36
127165,Sliding Two Fingers Up,37
135977,Rolling Hand Forward,37
31826,Doing other things,37
36678,Sliding Two Fingers Right,36
23932,Sliding Two Fingers Left,36
148011,Swiping Right,35
22697,Doing other things,37
98600,Sliding Two Fingers Down,37
92267,Sliding Two Fingers Left,36
95568,Sliding Two Fingers Down,37
138631,Doing other things,37
116932,Thumb Up,37
72460,Pushing Two Fingers Away,37
88538,Sliding Two Fingers Right,37
13333,Stop Sign,37
78294,Pulling Two Fingers In,36
61994,Zooming In With Two Fingers,36
127068,No gesture,37
120564,Rolling Hand Backward,36
40011,Sliding Two Fingers Up,37
33313,Swiping Up,35
73483,Turning Hand Counterclockwise,35
37009,Swiping Right,36
80766,Turning Hand Counterclockwise,36
138576,Doing other things,34
18152,Doing other things,34
101498,Pulling Hand In,33
147485,Pushing Two Fingers Away,38
12859,Thumb Down,37
31564,Sliding Two Fingers Up,35
11335,Doing other things,38
117970,Rolling Hand Backward,37
63142,Doing other things,37
2840,Doing other things,36
76143,Sliding Two Fingers Left,36
22988,Sliding Two Fingers Left,35
66499,Swiping Left,37
38803,Turning Hand Clockwise,37
107500,Drumming Fingers,37
121444,Doing other things,42
60253,Pulling Hand In,37
94536,Sliding Two Fingers Left,37
8554,Thumb Down,37
19291,Sliding Two Fingers Right,35
14861,Drumming Fingers,33
55275,Thumb Up,35
67285,Turning Hand Clockwise,36
128583,Zooming In With Full Hand,37
81994,Rolling Hand Backward,37
78912,Stop Sign,37
132239,Sliding Two Fingers Right,35
131143,Rolling Hand Backward,36
94563,Zooming In With Full Hand,37
58495,Thumb Down,36
6721,Zooming Out With Full Hand,37
18511,Sliding Two Fingers Down,37
77743,Swiping Right,36
98325,Sliding Two Fingers Left,36
15883,Pushing Two Fingers Away,37
145093,Shaking Hand,37
103848,Rolling Hand Forward,33
104762,Sliding Two Fingers Left,37
73074,Swiping Down,36
27713,Doing other things,32
31036,Pushing Hand Away,37
89969,Swiping Up,35
41672,No gesture,34
116651,Thumb Down,35
132949,Pulling Hand In,36
48227,Zooming Out With Two Fingers,37
75422,Pulling Two Fingers In,37
143637,Pulling Two Fingers In,33
135095,Pushing Hand Away,37
3104,Swiping Right,37
82490,Sliding Two Fingers Right,36
146703,Zooming Out With Full Hand,37
11234,Zooming Out With Two Fingers,37
50131,Turning Hand Clockwise,35
57489,Swiping Up,36
40210,Swiping Up,35
66455,Drumming Fingers,36
103513,Pulling Two Fingers In,33
131088,Drumming Fingers,34
47892,Sliding Two Fingers Left,37
130501,Sliding Two Fingers Left,35
75257,Pushing Two Fingers Away,37
83042,Pushing Hand Away,37
81067,Swiping Right,37
141792,Drumming Fingers,37
94420,Zooming Out With Two Fingers,37
92796,Sliding Two Fingers Right,37
51978,Swiping Right,34
86058,Swiping Up,33
127913,Pushing Two Fingers Away,38
55972,Turning Hand Clockwise,34
47758,Zooming Out With Two Fingers,35
125690,Rolling Hand Backward,36
38581,Doing other things,35
475,Stop Sign,37
103995,Zooming Out With Two Fingers,37
79862,Pulling Hand In,37
119719,Swiping Left,37
146969,Sliding Two Fingers Left,37
32075,Swiping Up,37
48812,Doing other things,35
134788,No gesture,38
33076,Thumb Down,37
58534,Sliding Two Fingers Up,37
114482,Pulling Hand In,35
71520,Sliding Two Fingers Right,33
67404,Sliding Two Fingers Right,32
64851,No gesture,36
144172,Doing other things,37
88006,Stop Sign,38
108272,No gesture,37
24393,Zooming In With Two Fingers,36
138372,Turning Hand Counterclockwise,36
103147,Sliding Two Fingers Up,37
41972,Thumb Up,36
98840,Zooming In With Full Hand,33
133484,Zooming In With Two Fingers,36
17717,Sliding Two Fingers Left,37
142390,Drumming Fingers,37
144550,Swiping Left,37
83854,Doing other things,36
58573,Zooming In With Two Fingers,37
144853,No gesture,36
56385,Stop Sign,36
34176,Sliding Two Fingers Right,36
89564,Turning Hand Counterclockwise,32
138843,Drumming Fingers,35
80995,Sliding Two Fingers Left,37
43445,Doing other things,37
89272,Doing other things,37
45331,Sliding Two Fingers Down,36
67848,Doing other things,36
95542,Swiping Right,37
67277,Thumb Down,37
112643,Turning Hand Counterclockwise,37
118533,Pushing Hand Away,36
24178,Pulling Hand In,37
88144,Thumb Down,37
134596,Zooming Out With Full Hand,37
117564,Swiping Left,34
119097,Rolling Hand Backward,35
129060,Turning Hand Counterclockwise,37
65518,No gesture,37
74721,Zooming In With Two Fingers,37
95907,Swiping Up,37
95726,Swiping Down,37
140535,Sliding Two Fingers Right,32
91490,Zooming Out With Full Hand,38
113378,Sliding Two Fingers Left,37
141277,No gesture,37
50288,Swiping Up,35
34938,Sliding Two Fingers Up,37
24827,Pushing Two Fingers Away,36
17327,Sliding Two Fingers Left,37
37448,Pushing Two Fingers Away,38
82366,Pushing Hand Away,34
14337,Sliding Two Fingers Right,37
96878,Thumb Down,37
31516,Swiping Left,37
4550,Doing other things,33
40969,Zooming In With Two Fingers,37
134335,Pushing Hand Away,36
87182,Sliding Two Fingers Down,38
89834,Sliding Two Fingers Down,38
57898,Sliding Two Fingers Down,37
116790,Zooming In With Two Fingers,36
54272,Thumb Down,36
106017,Zooming In With Two Fingers,38
145847,Sliding Two Fingers Right,37
127708,Doing other things,37
136523,Turning Hand Counterclockwise,37
1360,Sliding Two Fingers Up,36
21087,Drumming Fingers,36
112979,Zooming Out With Full Hand,34
101308,Swiping Right,37
116765,Drumming Fingers,35
66390,Zooming Out With Two Fingers,33
139388,Pushing Hand Away,35
37661,Pulling Two Fingers In,33
56140,Rolling Hand Forward,36
145951,Sliding Two Fingers Up,35
60718,Zooming Out With Full Hand,36
74076,Pushing Hand Away,37
106247,Sliding Two Fingers Right,32
30692,Rolling Hand Backward,36
65644,Rolling Hand Backward,32
127799,Doing other things,34
20045,Pushing Hand Away,37
70793,Pulling Two Fingers In,36
99739,Shaking Hand,37
78730,Pulling Two Fingers In,37
11353,Rolling Hand Forward,36
27883,Doing other things,37
90463,Swiping Left,36
34983,Pulling Hand In,36
95262,Swiping Up,36
129179,Swiping Left,37
131047,Turning Hand Counterclockwise,34
94746,Doing other things,36
33186,Swiping Up,32
110596,Turning Hand Counterclockwise,33
11453,Shaking Hand,35
113754,Swiping Up,37
22363,Sliding Two Fingers Right,35
4470,Swiping Left,38
43581,Pushing Two Fingers Away,37
53223,Sliding Two Fingers Down,37
94239,Zooming Out With Two Fingers,37
115873,Doing other things,26
76833,Sliding Two Fingers Up,37
147945,Shaking Hand,37
11074,Stop Sign,37
81344,Zooming Out With Full Hand,37
110272,Doing other things,33
56411,Sliding Two Fingers Down,37
137670,Drumming Fingers,34
113582,Sliding Two Fingers Down,37
46558,Pushing Hand Away,37
86522,Stop Sign,36
2465,Doing other things,37
27515,Turning Hand Counterclockwise,37
8042,Doing other things,36
13394,Pushing Two Fingers Away,37
84219,Sliding Two Fingers Left,37
129588,Thumb Down,37
104495,Pulling Two Fingers In,37
110447,Doing other things,37
107913,Thumb Down,37
65925,Stop Sign,37
108195,Rolling Hand Backward,32
97676,Zooming Out With Full Hand,34
56249,Thumb Down,37
33810,Rolling Hand Backward,37
57368,Swiping Left,36
2765,Doing other things,37
47967,Pulling Two Fingers In,38
108992,Sliding Two Fingers Left,35
42634,No gesture,37
101279,Sliding Two Fingers Left,34
120116,Thumb Down,38
145398,Sliding Two Fingers Up,36
34180,Zooming Out With Full Hand,38
68657,Pulling Two Fingers In,35
83879,Turning Hand Clockwise,32
116078,Zooming In With Full Hand,36
80770,Zooming Out With Two Fingers,37
40503,Zooming In With Two Fingers,38
110012,Zooming In With Two Fingers,37
13292,Swiping Down,37
32478,Doing other things,37
11817,Swiping Up,37
34363,Zooming In With Full Hand,37
96451,Drumming Fingers,34
112264,Thumb Up,36
77775,Swiping Up,35
127274,Swiping Down,37
27658,Thumb Up,36
62911,Sliding Two Fingers Up,37
29025,Shaking Hand,33
30858,Pulling Hand In,37
43379,Swiping Up,37
75325,Shaking Hand,34
131712,Thumb Up,37
88607,Pushing Two Fingers Away,37
61311,Rolling Hand Forward,38
29406,Rolling Hand Backward,36
22208,Turning Hand Counterclockwise,37
120762,Doing other things,37
142110,Rolling Hand Forward,32
93595,Doing other things,34
20634,Sliding Two Fingers Right,35
80204,Rolling Hand Backward,38
131385,Zooming Out With Full Hand,35
7842,Pulling Two Fingers In,35
31033,Rolling Hand Forward,36
95011,Swiping Right,37
4133,Swiping Up,34
61916,Shaking Hand,35
47023,No gesture,37
73672,Thumb Up,37
77951,Turning Hand Counterclockwise,35
103858,Drumming Fingers,37
108227,Pulling Two Fingers In,37
146267,Zooming Out With Two Fingers,37
79886,Doing other things,37
83416,Thumb Up,32
127653,Zooming Out With Full Hand,34
65008,Doing other things,37
94037,Pushing Hand Away,37
89588,Pulling Two Fingers In,36
78906,Doing other things,34
107551,Stop Sign,35
121505,Zooming In With Full Hand,35
128060,Zooming In With Two Fingers,37
16239,Sliding Two Fingers Right,37
139420,Thumb Up,34
144231,Drumming Fingers,36
142157,Pulling Hand In,37
100763,Zooming In With Full Hand,37
7120,Thumb Up,37
51586,Doing other things,37
44921,Sliding Two Fingers Right,36
95280,Sliding Two Fingers Down,36
7091,Pulling Hand In,37
69122,Rolling Hand Forward,36
142710,Swiping Right,36
138749,Zooming Out With Full Hand,32
26753,Sliding Two Fingers Up,37
46549,Rolling Hand Forward,34
137585,Swiping Left,37
59831,Rolling Hand Forward,37
105733,Thumb Down,36
144448,Pulling Hand In,36
134618,Pushing Hand Away,37
94267,Sliding Two Fingers Up,37
57385,Pushing Two Fingers Away,32
530,Swiping Left,33
49934,Drumming Fingers,37
33680,Swiping Left,37
108882,Sliding Two Fingers Down,35
30354,Turning Hand Clockwise,37
101250,Pulling Two Fingers In,35
43178,Pulling Two Fingers In,37
35193,Zooming Out With Full Hand,37
145774,Sliding Two Fingers Left,36
61871,Pushing Two Fingers Away,36
102360,Sliding Two Fingers Up,36
11998,Zooming In With Two Fingers,37
54352,Thumb Down,38
127706,Sliding Two Fingers Down,37
14144,Zooming Out With Two Fingers,35
49084,Shaking Hand,37
86950,Sliding Two Fingers Left,36
9775,Pulling Hand In,37
100003,Thumb Up,35
144062,Sliding Two Fingers Up,36
102717,Stop Sign,33
7129,Sliding Two Fingers Right,36
8603,Swiping Right,38
104869,Drumming Fingers,37
57014,Pulling Hand In,35
4084,Zooming Out With Two Fingers,37
78475,Doing other things,37
28807,Sliding Two Fingers Up,32
69803,Thumb Up,34
133084,Zooming In With Full Hand,37
72182,No gesture,33
97107,Thumb Up,36
98473,Zooming Out With Two Fingers,37
50787,Doing other things,36
29906,Rolling Hand Forward,36
43568,Rolling Hand Backward,37
108303,Swiping Down,36
57918,Shaking Hand,37
44686,Turning Hand Clockwise,37
114871,Zooming Out With Full Hand,37
102484,Pushing Hand Away,37
135787,Pulling Hand In,37
41298,Thumb Up,37
111098,Thumb Down,37
89376,Drumming Fingers,34
12424,Sliding Two Fingers Down,37
102470,Pushing Two Fingers Away,36
60255,Zooming In With Two Fingers,37
137664,Swiping Left,36
63458,Pushing Two Fingers Away,37
48633,Sliding Two Fingers Left,36
78065,Pushing Two Fingers Away,24
23718,Turning Hand Clockwise,33
145557,Turning Hand Counterclockwise,32
29078,Drumming Fingers,35
61438,Zooming In With Full Hand,37
54963,Zooming In With Full Hand,37
115612,Doing other things,33
63330,Doing other things,33
71062,Zooming Out With Full Hand,37
60907,Swiping Left,37
31210,Swiping Up,34
66675,Zooming Out With Two Fingers,34
101572,Doing other things,32
114944,Thumb Up,37
78162,Stop Sign,37
41817,Thumb Up,34
55352,Sliding Two Fingers Down,38
101504,Sliding Two Fingers Right,32
55408,No gesture,37
112381,Pushing Two Fingers Away,32
35899,Swiping Right,35
118414,Sliding Two Fingers Left,37
82229,Turning Hand Counterclockwise,37
61980,Pushing Two Fingers Away,38
45172,Zooming Out With Full Hand,37
101101,Swiping Left,37
23700,Thumb Down,33
68910,Doing other things,38
115074,Zooming Out With Two Fingers,36
74301,Drumming Fingers,37
68084,Sliding Two Fingers Right,37
97836,Zooming Out With Two Fingers,34
94646,Sliding Two Fingers Right,35
34729,Zooming In With Full Hand,37
108951,Sliding Two Fingers Right,36
68411,Swiping Left,38
13995,Swiping Up,38
131613,Swiping Left,37
76954,Pushing Hand Away,37
55081,Thumb Down,38
75285,Swiping Right,33
43468,Thumb Down,37
59830,Sliding Two Fingers Down,37
81780,Zooming In With Two Fingers,34
111572,Rolling Hand Forward,35
148065,Drumming Fingers,33
109995,Stop Sign,37
65153,Turning Hand Counterclockwise,37
92396,Doing other things,36
133525,Drumming Fingers,37
94697,Thumb Up,36
132762,Sliding Two Fingers Up,35
140497,Shaking Hand,38
11085,Turning Hand Counterclockwise,36
103501,Rolling Hand Backward,34
41190,Doing other things,33
97308,Doing other things,37
63800,Zooming In With Full Hand,37
145531,Sliding Two Fingers Up,37
11072,Doing other things,38
123833,Sliding Two Fingers Left,37
46165,No gesture,37
92406,Thumb Down,35
96735,Drumming Fingers,37
29137,Rolling Hand Forward,38
91877,Sliding Two Fingers Down,36
140202,Sliding Two Fingers Left,32
7659,Swiping Up,34
123479,Turning Hand Clockwise,38
90947,Swiping Left,34
147472,Shaking Hand,36
54841,Sliding Two Fingers Right,36
72263,Thumb Up,37
85490,Zooming In With Two Fingers,37
29974,Stop Sign,37
37454,Rolling Hand Forward,36
48270,Doing other things,31
74167,Swiping Left,37
98590,Sliding Two Fingers Right,32
141700,Sliding Two Fingers Up,37
95213,Zooming Out With Two Fingers,37
43685,Zooming In With Two Fingers,37
65959,Sliding Two Fingers Left,33
87134,Swiping Down,37
53652,Swiping Down,37
35568,Shaking Hand,37
16541,Thumb Down,37
84214,Sliding Two Fingers Up,35
116994,Doing other things,35
136250,Stop Sign,37
18854,Stop Sign,37
146952,Drumming Fingers,36
56328,Zooming Out With Two Fingers,37
40548,Stop Sign,38
79855,Pushing Two Fingers Away,33
142327,Stop Sign,34
1480,Zooming Out With Full Hand,32
110530,Zooming Out With Two Fingers,37
17369,Stop Sign,36
49867,Zooming In With Two Fingers,37
26470,Sliding Two Fingers Down,35
39331,Pushing Two Fingers Away,36
30721,Pulling Hand In,38
137647,Thumb Up,37
49956,Thumb Down,37
24279,Sliding Two Fingers Down,36
126344,Swiping Down,36
7873,Pulling Hand In,36
50327,Shaking Hand,35
101407,Doing other things,36
71819,Swiping Up,36
14123,Doing other things,37
138026,Zooming Out With Full Hand,37
138285,Shaking Hand,38
43064,Shaking Hand,37
115256,Pushing Two Fingers Away,34
60550,Zooming Out With Two Fingers,37
67088,Stop Sign,37
99197,Drumming Fingers,34
19460,Rolling Hand Backward,36
93718,Zooming Out With Two Fingers,37
91324,Rolling Hand Backward,37
10200,Pulling Hand In,34
19252,Sliding Two Fingers Down,35
98835,Doing other things,37
98879,Doing other things,37
73555,Swiping Down,37
89811,Doing other things,37
134151,No gesture,37
12090,Swiping Right,37
82059,Zooming Out With Full Hand,37
111212,Shaking Hand,36
67924,Swiping Left,37
3896,Thumb Up,37
32158,Pushing Two Fingers Away,37
135644,Sliding Two Fingers Right,37
62289,Pushing Hand Away,37
111035,Sliding Two Fingers Right,30
23724,Pushing Two Fingers Away,34
108232,Pulling Two Fingers In,38
70895,Doing other things,36
92043,Zooming Out With Two Fingers,37
71441,Swiping Down,36
12423,Pushing Two Fingers Away,37
117449,Thumb Down,37
129069,Pushing Hand Away,34
11392,Sliding Two Fingers Down,33
102370,Rolling Hand Forward,37
41905,Swiping Left,37
60070,Stop Sign,37
13350,No gesture,36
3885,Rolling Hand Backward,37
59155,Shaking Hand,36
92139,Swiping Left,36
33453,Doing other things,37
73649,Thumb Down,37
26401,Doing other things,37
81756,Sliding Two Fingers Right,37
70253,Pushing Two Fingers Away,34
137996,Thumb Down,37
38593,Shaking Hand,36
105847,Stop Sign,37
86133,Zooming In With Full Hand,37
19772,Zooming Out With Full Hand,37
13021,Sliding Two Fingers Down,37
81852,Swiping Left,37
92695,Zooming Out With Two Fingers,37
57234,Rolling Hand Backward,37
55843,Sliding Two Fingers Up,37
59215,Drumming Fingers,37
145757,Drumming Fingers,37
95292,Doing other things,34
56887,Thumb Down,37
52226,Zooming In With Full Hand,35
23283,Swiping Left,36
102245,Drumming Fingers,33
59068,Rolling Hand Backward,33
132740,Sliding Two Fingers Right,35
111601,Zooming Out With Two Fingers,33
89261,Sliding Two Fingers Left,37
92465,Doing other things,37
24011,Sliding Two Fingers Up,37
42779,Zooming In With Full Hand,36
103789,Swiping Down,36
38460,Swiping Down,37
90729,Swiping Right,37
131227,Sliding Two Fingers Down,37
88086,Swiping Down,38
87934,Pulling Hand In,37
95392,Zooming In With Full Hand,36
133225,Shaking Hand,38
17638,No gesture,37
60260,Zooming Out With Full Hand,37
96524,Pushing Two Fingers Away,36
81277,Swiping Right,37
65201,Pushing Hand Away,37
87120,Rolling Hand Forward,34
8311,No gesture,40
38088,Thumb Up,37
27041,Sliding Two Fingers Up,32
26208,Zooming Out With Two Fingers,37
2565,Pushing Two Fingers Away,37
144440,Zooming Out With Two Fingers,37
127668,Sliding Two Fingers Down,33
110563,Swiping Left,37
65410,Sliding Two Fingers Down,32
104501,Stop Sign,37
73565,Thumb Down,36
42241,Sliding Two Fingers Left,35
136112,Sliding Two Fingers Down,34
63264,Thumb Down,38
98373,No gesture,36
81194,Sliding Two Fingers Left,37
65547,Zooming Out With Two Fingers,36
142285,Thumb Down,37
104410,Swiping Down,32
9700,Thumb Down,37
44162,No gesture,35
82617,Swiping Right,37
90638,Shaking Hand,36
135945,Sliding Two Fingers Down,37
79670,Sliding Two Fingers Left,37
118120,Zooming In With Two Fingers,37
130099,Turning Hand Counterclockwise,37
81251,Doing other things,37
145043,Rolling Hand Backward,37
101874,Sliding Two Fingers Up,38
25302,Sliding Two Fingers Up,37
19267,Sliding Two Fingers Right,36
137436,Pushing Hand Away,36
103613,Doing other things,34
87392,Pulling Hand In,36
135220,Shaking Hand,37
140222,Pushing Two Fingers Away,36
53246,No gesture,35
59239,Turning Hand Clockwise,30
68613,Pulling Two Fingers In,36
68105,Pushing Hand Away,37
106636,Swiping Up,36
117536,Thumb Up,38
